id,label
94990,horse
94991,deer
94992,bird
94993,cat
94994,cat
94995,ship
94996,cat
94997,horse
94998,cat
94999,frog
95000,deer
95001,cat
95002,ship
95003,horse
95004,ship
95005,cat
95006,dog
95007,automobile
95008,dog
95009,frog
95010,cat
95011,automobile
95012,dog
95013,cat
95014,cat
95015,bird
95016,ship
95017,truck
95018,cat
95019,bird
95020,automobile
95021,truck
95022,airplane
95023,dog
95024,automobile
95025,ship
95026,truck
95027,airplane
95028,automobile
95029,horse
95030,frog
95031,airplane
95032,bird
95033,ship
95034,horse
95035,deer
95036,horse
95037,horse
95038,airplane
95039,truck
95040,cat
95041,dog
95042,cat
95043,deer
95044,bird
95045,deer
95046,horse
95047,horse
95048,deer
95049,cat
95050,frog
95051,airplane
95052,truck
95053,bird
95054,frog
95055,automobile
95056,truck
95057,horse
95058,frog
95059,bird
95060,cat
95061,horse
95062,frog
95063,cat
95064,deer
95065,airplane
95066,airplane
95067,airplane
95068,dog
95069,cat
95070,airplane
95071,horse
95072,airplane
95073,dog
95074,frog
95075,airplane
95076,frog
95077,truck
95078,truck
95079,truck
95080,airplane
95081,cat
95082,deer
95083,cat
95084,deer
95085,dog
95086,horse
95087,automobile
95088,truck
95089,airplane
95090,automobile
95091,truck
95092,airplane
95093,bird
95094,cat
95095,airplane
95096,automobile
95097,cat
95098,dog
95099,ship
95100,horse
95101,cat
95102,bird
95103,deer
95104,frog
95105,ship
95106,airplane
95107,airplane
95108,bird
95109,deer
95110,ship
95111,ship
95112,deer
95113,bird
95114,cat
95115,cat
95116,frog
95117,bird
95118,frog
95119,airplane
95120,frog
95121,bird
95122,ship
95123,frog
95124,automobile
95125,bird
95126,dog
95127,cat
95128,cat
95129,cat
95130,deer
95131,bird
95132,truck
95133,automobile
95134,bird
95135,frog
95136,ship
95137,truck
95138,truck
95139,horse
95140,bird
95141,automobile
95142,automobile
95143,airplane
95144,horse
95145,frog
95146,bird
95147,deer
95148,frog
95149,airplane
95150,automobile
95151,truck
95152,ship
95153,deer
95154,deer
95155,frog
95156,cat
95157,horse
95158,bird
95159,cat
95160,automobile
95161,ship
95162,frog
95163,automobile
95164,airplane
95165,deer
95166,automobile
95167,automobile
95168,automobile
95169,cat
95170,truck
95171,airplane
95172,truck
95173,horse
95174,automobile
95175,frog
95176,airplane
95177,automobile
95178,bird
95179,ship
95180,automobile
95181,airplane
95182,horse
95183,automobile
95184,truck
95185,truck
95186,airplane
95187,automobile
95188,deer
95189,truck
95190,ship
95191,automobile
95192,bird
95193,frog
95194,airplane
95195,frog
95196,deer
95197,cat
95198,deer
95199,frog
95200,bird
95201,bird
95202,bird
95203,deer
95204,deer
95205,truck
95206,ship
95207,cat
95208,ship
95209,dog
95210,airplane
95211,truck
95212,truck
95213,frog
95214,cat
95215,cat
95216,truck
95217,bird
95218,bird
95219,airplane
95220,horse
95221,truck
95222,bird
95223,horse
95224,automobile
95225,ship
95226,ship
95227,airplane
95228,horse
95229,airplane
95230,cat
95231,bird
95232,bird
95233,airplane
95234,airplane
95235,frog
95236,automobile
95237,ship
95238,cat
95239,horse
95240,cat
95241,cat
95242,cat
95243,frog
95244,automobile
95245,frog
95246,bird
95247,cat
95248,automobile
95249,dog
95250,horse
95251,bird
95252,truck
95253,deer
95254,horse
95255,airplane
95256,cat
95257,cat
95258,cat
95259,truck
95260,horse
95261,deer
95262,airplane
95263,truck
95264,automobile
95265,cat
95266,automobile
95267,airplane
95268,bird
95269,bird
95270,bird
95271,truck
95272,frog
95273,bird
95274,dog
95275,automobile
95276,cat
95277,automobile
95278,truck
95279,ship
95280,horse
95281,airplane
95282,deer
95283,frog
95284,cat
95285,truck
95286,horse
95287,dog
95288,frog
95289,airplane
95290,cat
95291,dog
95292,bird
95293,airplane
95294,automobile
95295,ship
95296,horse
95297,dog
95298,dog
95299,frog
95300,frog
95301,ship
95302,truck
95303,frog
95304,airplane
95305,airplane
95306,automobile
95307,truck
95308,cat
95309,bird
95310,cat
95311,frog
95312,airplane
95313,airplane
95314,frog
95315,cat
95316,frog
95317,truck
95318,deer
95319,frog
95320,airplane
95321,frog
95322,airplane
95323,automobile
95324,bird
95325,automobile
95326,bird
95327,horse
95328,horse
95329,truck
95330,cat
95331,cat
95332,bird
95333,dog
95334,bird
95335,automobile
95336,frog
95337,automobile
95338,frog
95339,truck
95340,truck
95341,deer
95342,ship
95343,truck
95344,automobile
95345,airplane
95346,bird
95347,dog
95348,airplane
95349,truck
95350,cat
95351,cat
95352,frog
95353,horse
95354,frog
95355,truck
95356,airplane
95357,deer
95358,bird
95359,ship
95360,frog
95361,frog
95362,horse
95363,ship
95364,cat
95365,airplane
95366,horse
95367,deer
95368,frog
95369,ship
95370,frog
95371,cat
95372,airplane
95373,truck
95374,horse
95375,horse
95376,deer
95377,horse
95378,truck
95379,horse
95380,truck
95381,bird
95382,deer
95383,deer
95384,bird
95385,bird
95386,deer
95387,airplane
95388,frog
95389,bird
95390,bird
95391,frog
95392,airplane
95393,automobile
95394,frog
95395,frog
95396,automobile
95397,automobile
95398,truck
95399,ship
95400,deer
95401,airplane
95402,dog
95403,truck
95404,frog
95405,bird
95406,bird
95407,deer
95408,deer
95409,dog
95410,frog
95411,bird
95412,airplane
95413,truck
95414,airplane
95415,dog
95416,frog
95417,airplane
95418,frog
95419,horse
95420,ship
95421,deer
95422,frog
95423,horse
95424,deer
95425,dog
95426,ship
95427,airplane
95428,truck
95429,bird
95430,truck
95431,ship
95432,truck
95433,automobile
95434,airplane
95435,cat
95436,truck
95437,airplane
95438,horse
95439,frog
95440,ship
95441,truck
95442,bird
95443,dog
95444,truck
95445,truck
95446,frog
95447,airplane
95448,ship
95449,airplane
95450,truck
95451,cat
95452,frog
95453,frog
95454,dog
95455,bird
95456,frog
95457,frog
95458,truck
95459,airplane
95460,bird
95461,cat
95462,horse
95463,dog
95464,horse
95465,frog
95466,cat
95467,horse
95468,bird
95469,cat
95470,airplane
95471,ship
95472,truck
95473,airplane
95474,deer
95475,automobile
95476,airplane
95477,truck
95478,horse
95479,horse
95480,bird
95481,cat
95482,dog
95483,bird
95484,truck
95485,cat
95486,automobile
95487,bird
95488,frog
95489,truck
95490,frog
95491,deer
95492,cat
95493,truck
95494,automobile
95495,cat
95496,truck
95497,automobile
95498,dog
95499,cat
95500,frog
95501,truck
95502,bird
95503,deer
95504,dog
95505,truck
95506,cat
95507,airplane
95508,bird
95509,truck
95510,truck
95511,automobile
95512,bird
95513,deer
95514,dog
95515,deer
95516,deer
95517,automobile
95518,truck
95519,cat
95520,frog
95521,frog
95522,airplane
95523,ship
95524,dog
95525,deer
95526,dog
95527,frog
95528,dog
95529,cat
95530,bird
95531,truck
95532,airplane
95533,automobile
95534,frog
95535,ship
95536,airplane
95537,cat
95538,dog
95539,automobile
95540,truck
95541,horse
95542,cat
95543,ship
95544,horse
95545,truck
95546,airplane
95547,frog
95548,cat
95549,cat
95550,airplane
95551,dog
95552,cat
95553,horse
95554,airplane
95555,deer
95556,frog
95557,truck
95558,truck
95559,truck
95560,automobile
95561,airplane
95562,bird
95563,deer
95564,automobile
95565,deer
95566,deer
95567,deer
95568,automobile
95569,deer
95570,frog
95571,automobile
95572,horse
95573,truck
95574,truck
95575,frog
95576,horse
95577,airplane
95578,dog
95579,automobile
95580,horse
95581,ship
95582,frog
95583,automobile
95584,cat
95585,cat
95586,truck
95587,truck
95588,automobile
95589,frog
95590,deer
95591,frog
95592,frog
95593,dog
95594,ship
95595,airplane
95596,deer
95597,frog
95598,bird
95599,frog
95600,ship
95601,airplane
95602,bird
95603,bird
95604,automobile
95605,frog
95606,bird
95607,cat
95608,automobile
95609,frog
95610,horse
95611,deer
95612,horse
95613,cat
95614,frog
95615,frog
95616,deer
95617,ship
95618,truck
95619,deer
95620,bird
95621,truck
95622,automobile
95623,automobile
95624,bird
95625,frog
95626,bird
95627,bird
95628,bird
95629,frog
95630,horse
95631,frog
95632,bird
95633,horse
95634,horse
95635,airplane
95636,truck
95637,frog
95638,horse
95639,airplane
95640,ship
95641,automobile
95642,bird
95643,ship
95644,bird
95645,cat
95646,bird
95647,airplane
95648,frog
95649,horse
95650,bird
95651,airplane
95652,bird
95653,frog
95654,deer
95655,automobile
95656,truck
95657,cat
95658,frog
95659,automobile
95660,horse
95661,automobile
95662,dog
95663,truck
95664,frog
95665,airplane
95666,truck
95667,ship
95668,automobile
95669,deer
95670,airplane
95671,cat
95672,deer
95673,deer
95674,cat
95675,cat
95676,dog
95677,truck
95678,bird
95679,truck
95680,horse
95681,airplane
95682,bird
95683,bird
95684,automobile
95685,truck
95686,airplane
95687,frog
95688,horse
95689,bird
95690,frog
95691,automobile
95692,deer
95693,automobile
95694,deer
95695,bird
95696,automobile
95697,automobile
95698,horse
95699,frog
95700,airplane
95701,horse
95702,truck
95703,truck
95704,bird
95705,ship
95706,truck
95707,automobile
95708,airplane
95709,bird
95710,truck
95711,deer
95712,bird
95713,deer
95714,frog
95715,frog
95716,deer
95717,deer
95718,deer
95719,airplane
95720,truck
95721,truck
95722,cat
95723,bird
95724,truck
95725,airplane
95726,deer
95727,dog
95728,ship
95729,bird
95730,dog
95731,frog
95732,frog
95733,cat
95734,automobile
95735,cat
95736,deer
95737,horse
95738,bird
95739,horse
95740,dog
95741,truck
95742,horse
95743,truck
95744,truck
95745,bird
95746,deer
95747,frog
95748,cat
95749,frog
95750,truck
95751,dog
95752,truck
95753,automobile
95754,cat
95755,airplane
95756,cat
95757,frog
95758,frog
95759,automobile
95760,ship
95761,frog
95762,airplane
95763,automobile
95764,airplane
95765,deer
95766,airplane
95767,bird
95768,cat
95769,automobile
95770,horse
95771,ship
95772,airplane
95773,truck
95774,ship
95775,cat
95776,airplane
95777,automobile
95778,cat
95779,airplane
95780,frog
95781,cat
95782,dog
95783,automobile
95784,automobile
95785,horse
95786,ship
95787,deer
95788,airplane
95789,deer
95790,ship
95791,frog
95792,automobile
95793,horse
95794,deer
95795,dog
95796,automobile
95797,frog
95798,bird
95799,horse
95800,automobile
95801,cat
95802,cat
95803,dog
95804,frog
95805,automobile
95806,deer
95807,bird
95808,cat
95809,truck
95810,cat
95811,frog
95812,horse
95813,frog
95814,bird
95815,airplane
95816,horse
95817,ship
95818,frog
95819,cat
95820,horse
95821,frog
95822,airplane
95823,automobile
95824,cat
95825,cat
95826,bird
95827,deer
95828,frog
95829,bird
95830,cat
95831,bird
95832,truck
95833,horse
95834,frog
95835,airplane
95836,automobile
95837,frog
95838,truck
95839,ship
95840,airplane
95841,deer
95842,truck
95843,automobile
95844,frog
95845,bird
95846,frog
95847,airplane
95848,cat
95849,deer
95850,horse
95851,bird
95852,frog
95853,automobile
95854,bird
95855,horse
95856,deer
95857,truck
95858,horse
95859,frog
95860,airplane
95861,automobile
95862,bird
95863,frog
95864,dog
95865,automobile
95866,frog
95867,frog
95868,cat
95869,cat
95870,airplane
95871,deer
95872,airplane
95873,dog
95874,deer
95875,dog
95876,cat
95877,frog
95878,horse
95879,cat
95880,dog
95881,bird
95882,bird
95883,truck
95884,truck
95885,airplane
95886,dog
95887,airplane
95888,bird
95889,frog
95890,frog
95891,cat
95892,deer
95893,bird
95894,automobile
95895,bird
95896,ship
95897,bird
95898,bird
95899,frog
95900,frog
95901,truck
95902,truck
95903,frog
95904,bird
95905,airplane
95906,dog
95907,bird
95908,bird
95909,cat
95910,ship
95911,airplane
95912,horse
95913,horse
95914,bird
95915,dog
95916,truck
95917,frog
95918,cat
95919,automobile
95920,frog
95921,truck
95922,deer
95923,frog
95924,cat
95925,cat
95926,cat
95927,deer
95928,frog
95929,horse
95930,airplane
95931,frog
95932,ship
95933,deer
95934,ship
95935,airplane
95936,ship
95937,airplane
95938,bird
95939,automobile
95940,bird
95941,automobile
95942,horse
95943,truck
95944,bird
95945,ship
95946,automobile
95947,automobile
95948,automobile
95949,bird
95950,deer
95951,frog
95952,dog
95953,bird
95954,deer
95955,ship
95956,bird
95957,dog
95958,truck
95959,dog
95960,frog
95961,airplane
95962,airplane
95963,airplane
95964,automobile
95965,bird
95966,automobile
95967,bird
95968,cat
95969,ship
95970,deer
95971,cat
95972,airplane
95973,horse
95974,cat
95975,truck
95976,deer
95977,bird
95978,horse
95979,dog
95980,frog
95981,frog
95982,horse
95983,horse
95984,cat
95985,frog
95986,airplane
95987,airplane
95988,truck
95989,cat
95990,dog
95991,automobile
95992,deer
95993,horse
95994,frog
95995,airplane
95996,horse
95997,frog
95998,horse
95999,cat
96000,ship
96001,frog
96002,automobile
96003,bird
96004,airplane
96005,horse
96006,truck
96007,frog
96008,truck
96009,airplane
96010,deer
96011,truck
96012,ship
96013,deer
96014,automobile
96015,deer
96016,frog
96017,airplane
96018,cat
96019,automobile
96020,cat
96021,automobile
96022,bird
96023,truck
96024,automobile
96025,frog
96026,airplane
96027,ship
96028,airplane
96029,deer
96030,deer
96031,frog
96032,bird
96033,horse
96034,airplane
96035,truck
96036,ship
96037,truck
96038,bird
96039,truck
96040,ship
96041,cat
96042,deer
96043,deer
96044,ship
96045,automobile
96046,cat
96047,bird
96048,deer
96049,bird
96050,horse
96051,ship
96052,airplane
96053,ship
96054,deer
96055,truck
96056,truck
96057,cat
96058,cat
96059,automobile
96060,bird
96061,truck
96062,bird
96063,automobile
96064,cat
96065,airplane
96066,horse
96067,bird
96068,truck
96069,ship
96070,automobile
96071,deer
96072,truck
96073,cat
96074,frog
96075,airplane
96076,airplane
96077,frog
96078,frog
96079,frog
96080,bird
96081,automobile
96082,deer
96083,frog
96084,truck
96085,cat
96086,truck
96087,dog
96088,frog
96089,airplane
96090,dog
96091,deer
96092,dog
96093,automobile
96094,automobile
96095,cat
96096,frog
96097,bird
96098,horse
96099,bird
96100,horse
96101,frog
96102,airplane
96103,bird
96104,ship
96105,deer
96106,automobile
96107,bird
96108,bird
96109,truck
96110,frog
96111,horse
96112,bird
96113,truck
96114,cat
96115,truck
96116,dog
96117,truck
96118,horse
96119,cat
96120,airplane
96121,automobile
96122,cat
96123,deer
96124,truck
96125,truck
96126,horse
96127,airplane
96128,truck
96129,bird
96130,dog
96131,automobile
96132,dog
96133,automobile
96134,bird
96135,bird
96136,airplane
96137,cat
96138,automobile
96139,frog
96140,truck
96141,automobile
96142,truck
96143,bird
96144,deer
96145,airplane
96146,ship
96147,frog
96148,automobile
96149,dog
96150,airplane
96151,frog
96152,horse
96153,deer
96154,truck
96155,truck
96156,dog
96157,bird
96158,cat
96159,cat
96160,bird
96161,horse
96162,deer
96163,truck
96164,cat
96165,airplane
96166,horse
96167,deer
96168,frog
96169,ship
96170,automobile
96171,truck
96172,bird
96173,cat
96174,frog
96175,truck
96176,bird
96177,frog
96178,bird
96179,truck
96180,airplane
96181,dog
96182,frog
96183,truck
96184,automobile
96185,bird
96186,deer
96187,airplane
96188,airplane
96189,dog
96190,cat
96191,truck
96192,automobile
96193,dog
96194,ship
96195,truck
96196,frog
96197,airplane
96198,truck
96199,automobile
96200,automobile
96201,truck
96202,dog
96203,cat
96204,bird
96205,cat
96206,truck
96207,cat
96208,airplane
96209,dog
96210,bird
96211,airplane
96212,deer
96213,dog
96214,cat
96215,ship
96216,bird
96217,dog
96218,truck
96219,frog
96220,ship
96221,frog
96222,ship
96223,airplane
96224,horse
96225,dog
96226,ship
96227,airplane
96228,frog
96229,dog
96230,bird
96231,dog
96232,bird
96233,bird
96234,bird
96235,deer
96236,frog
96237,ship
96238,deer
96239,bird
96240,airplane
96241,bird
96242,automobile
96243,frog
96244,deer
96245,ship
96246,airplane
96247,cat
96248,airplane
96249,deer
96250,truck
96251,cat
96252,bird
96253,truck
96254,automobile
96255,truck
96256,truck
96257,airplane
96258,automobile
96259,automobile
96260,cat
96261,deer
96262,airplane
96263,truck
96264,truck
96265,deer
96266,bird
96267,deer
96268,cat
96269,frog
96270,bird
96271,dog
96272,ship
96273,deer
96274,airplane
96275,truck
96276,frog
96277,bird
96278,horse
96279,frog
96280,deer
96281,ship
96282,cat
96283,bird
96284,airplane
96285,ship
96286,automobile
96287,deer
96288,airplane
96289,frog
96290,cat
96291,deer
96292,airplane
96293,deer
96294,frog
96295,dog
96296,frog
96297,airplane
96298,deer
96299,frog
96300,truck
96301,ship
96302,ship
96303,deer
96304,ship
96305,bird
96306,truck
96307,airplane
96308,airplane
96309,bird
96310,airplane
96311,truck
96312,frog
96313,dog
96314,ship
96315,deer
96316,truck
96317,ship
96318,horse
96319,bird
96320,bird
96321,ship
96322,ship
96323,deer
96324,deer
96325,ship
96326,cat
96327,cat
96328,frog
96329,frog
96330,truck
96331,ship
96332,cat
96333,frog
96334,truck
96335,ship
96336,truck
96337,truck
96338,frog
96339,frog
96340,horse
96341,bird
96342,truck
96343,frog
96344,cat
96345,dog
96346,deer
96347,ship
96348,frog
96349,deer
96350,horse
96351,automobile
96352,automobile
96353,bird
96354,frog
96355,frog
96356,automobile
96357,truck
96358,cat
96359,truck
96360,deer
96361,frog
96362,automobile
96363,horse
96364,automobile
96365,automobile
96366,cat
96367,airplane
96368,horse
96369,horse
96370,airplane
96371,frog
96372,airplane
96373,truck
96374,frog
96375,frog
96376,truck
96377,bird
96378,truck
96379,bird
96380,truck
96381,frog
96382,airplane
96383,bird
96384,airplane
96385,bird
96386,frog
96387,cat
96388,cat
96389,airplane
96390,automobile
96391,ship
96392,truck
96393,ship
96394,bird
96395,airplane
96396,deer
96397,automobile
96398,deer
96399,bird
96400,dog
96401,cat
96402,truck
96403,frog
96404,bird
96405,airplane
96406,cat
96407,bird
96408,automobile
96409,truck
96410,horse
96411,ship
96412,airplane
96413,bird
96414,truck
96415,truck
96416,cat
96417,frog
96418,cat
96419,ship
96420,airplane
96421,frog
96422,airplane
96423,ship
96424,ship
96425,truck
96426,horse
96427,automobile
96428,bird
96429,frog
96430,bird
96431,deer
96432,frog
96433,truck
96434,horse
96435,cat
96436,airplane
96437,frog
96438,truck
96439,automobile
96440,truck
96441,ship
96442,truck
96443,automobile
96444,dog
96445,horse
96446,horse
96447,ship
96448,truck
96449,automobile
96450,automobile
96451,cat
96452,airplane
96453,frog
96454,truck
96455,horse
96456,frog
96457,frog
96458,dog
96459,automobile
96460,bird
96461,bird
96462,automobile
96463,horse
96464,truck
96465,cat
96466,deer
96467,bird
96468,frog
96469,ship
96470,airplane
96471,horse
96472,horse
96473,horse
96474,cat
96475,dog
96476,truck
96477,dog
96478,automobile
96479,deer
96480,truck
96481,airplane
96482,dog
96483,automobile
96484,cat
96485,cat
96486,cat
96487,airplane
96488,frog
96489,frog
96490,automobile
96491,automobile
96492,bird
96493,truck
96494,ship
96495,bird
96496,frog
96497,deer
96498,frog
96499,bird
96500,cat
96501,airplane
96502,frog
96503,cat
96504,truck
96505,ship
96506,bird
96507,cat
96508,frog
96509,bird
96510,truck
96511,airplane
96512,horse
96513,cat
96514,frog
96515,bird
96516,truck
96517,ship
96518,airplane
96519,dog
96520,dog
96521,horse
96522,automobile
96523,bird
96524,deer
96525,airplane
96526,horse
96527,deer
96528,ship
96529,dog
96530,truck
96531,dog
96532,bird
96533,frog
96534,deer
96535,dog
96536,cat
96537,airplane
96538,ship
96539,horse
96540,cat
96541,frog
96542,airplane
96543,bird
96544,dog
96545,frog
96546,ship
96547,deer
96548,airplane
96549,bird
96550,frog
96551,cat
96552,truck
96553,truck
96554,bird
96555,frog
96556,cat
96557,bird
96558,automobile
96559,cat
96560,airplane
96561,truck
96562,deer
96563,cat
96564,dog
96565,truck
96566,horse
96567,horse
96568,dog
96569,truck
96570,frog
96571,ship
96572,truck
96573,automobile
96574,frog
96575,cat
96576,frog
96577,automobile
96578,ship
96579,cat
96580,horse
96581,deer
96582,truck
96583,dog
96584,bird
96585,truck
96586,cat
96587,frog
96588,airplane
96589,deer
96590,frog
96591,airplane
96592,automobile
96593,horse
96594,frog
96595,bird
96596,truck
96597,horse
96598,frog
96599,airplane
96600,truck
96601,bird
96602,cat
96603,deer
96604,cat
96605,frog
96606,automobile
96607,horse
96608,cat
96609,bird
96610,horse
96611,frog
96612,automobile
96613,horse
96614,truck
96615,truck
96616,dog
96617,bird
96618,bird
96619,ship
96620,automobile
96621,bird
96622,frog
96623,truck
96624,frog
96625,bird
96626,bird
96627,automobile
96628,cat
96629,horse
96630,dog
96631,airplane
96632,horse
96633,bird
96634,cat
96635,bird
96636,bird
96637,automobile
96638,cat
96639,airplane
96640,dog
96641,ship
96642,automobile
96643,ship
96644,automobile
96645,horse
96646,deer
96647,bird
96648,truck
96649,automobile
96650,automobile
96651,cat
96652,dog
96653,truck
96654,cat
96655,horse
96656,deer
96657,airplane
96658,ship
96659,cat
96660,frog
96661,deer
96662,automobile
96663,airplane
96664,bird
96665,frog
96666,airplane
96667,frog
96668,automobile
96669,truck
96670,ship
96671,horse
96672,truck
96673,bird
96674,automobile
96675,deer
96676,bird
96677,frog
96678,ship
96679,cat
96680,horse
96681,frog
96682,frog
96683,ship
96684,ship
96685,bird
96686,frog
96687,truck
96688,airplane
96689,automobile
96690,frog
96691,airplane
96692,deer
96693,dog
96694,frog
96695,frog
96696,airplane
96697,automobile
96698,truck
96699,bird
96700,cat
96701,bird
96702,automobile
96703,deer
96704,automobile
96705,cat
96706,truck
96707,ship
96708,horse
96709,deer
96710,horse
96711,ship
96712,horse
96713,automobile
96714,ship
96715,automobile
96716,ship
96717,ship
96718,cat
96719,automobile
96720,dog
96721,airplane
96722,automobile
96723,frog
96724,cat
96725,deer
96726,airplane
96727,truck
96728,cat
96729,cat
96730,ship
96731,deer
96732,automobile
96733,frog
96734,cat
96735,bird
96736,ship
96737,frog
96738,bird
96739,horse
96740,bird
96741,truck
96742,truck
96743,deer
96744,dog
96745,dog
96746,automobile
96747,frog
96748,frog
96749,frog
96750,deer
96751,automobile
96752,automobile
96753,ship
96754,deer
96755,airplane
96756,truck
96757,truck
96758,ship
96759,dog
96760,dog
96761,frog
96762,frog
96763,frog
96764,truck
96765,horse
96766,cat
96767,horse
96768,airplane
96769,bird
96770,cat
96771,frog
96772,automobile
96773,dog
96774,truck
96775,frog
96776,dog
96777,frog
96778,deer
96779,automobile
96780,airplane
96781,bird
96782,truck
96783,deer
96784,truck
96785,automobile
96786,bird
96787,airplane
96788,horse
96789,frog
96790,frog
96791,ship
96792,airplane
96793,ship
96794,ship
96795,truck
96796,airplane
96797,cat
96798,cat
96799,cat
96800,ship
96801,truck
96802,horse
96803,cat
96804,automobile
96805,ship
96806,frog
96807,deer
96808,truck
96809,deer
96810,automobile
96811,horse
96812,automobile
96813,airplane
96814,cat
96815,bird
96816,automobile
96817,truck
96818,bird
96819,dog
96820,cat
96821,cat
96822,frog
96823,airplane
96824,airplane
96825,airplane
96826,truck
96827,automobile
96828,horse
96829,ship
96830,airplane
96831,frog
96832,frog
96833,bird
96834,cat
96835,cat
96836,deer
96837,cat
96838,airplane
96839,ship
96840,truck
96841,frog
96842,cat
96843,cat
96844,airplane
96845,cat
96846,frog
96847,cat
96848,ship
96849,frog
96850,bird
96851,truck
96852,truck
96853,truck
96854,deer
96855,truck
96856,bird
96857,automobile
96858,bird
96859,frog
96860,frog
96861,deer
96862,truck
96863,dog
96864,airplane
96865,automobile
96866,deer
96867,ship
96868,bird
96869,frog
96870,ship
96871,frog
96872,cat
96873,cat
96874,ship
96875,frog
96876,truck
96877,deer
96878,frog
96879,automobile
96880,airplane
96881,cat
96882,bird
96883,bird
96884,cat
96885,frog
96886,dog
96887,bird
96888,frog
96889,automobile
96890,horse
96891,airplane
96892,frog
96893,cat
96894,truck
96895,automobile
96896,frog
96897,horse
96898,frog
96899,automobile
96900,airplane
96901,cat
96902,truck
96903,airplane
96904,airplane
96905,automobile
96906,deer
96907,truck
96908,frog
96909,cat
96910,ship
96911,cat
96912,frog
96913,frog
96914,truck
96915,automobile
96916,frog
96917,frog
96918,bird
96919,frog
96920,cat
96921,airplane
96922,automobile
96923,truck
96924,truck
96925,deer
96926,cat
96927,automobile
96928,frog
96929,deer
96930,ship
96931,dog
96932,ship
96933,dog
96934,automobile
96935,frog
96936,ship
96937,bird
96938,ship
96939,truck
96940,frog
96941,horse
96942,frog
96943,bird
96944,truck
96945,automobile
96946,frog
96947,ship
96948,truck
96949,cat
96950,ship
96951,truck
96952,ship
96953,automobile
96954,automobile
96955,cat
96956,frog
96957,automobile
96958,dog
96959,deer
96960,cat
96961,truck
96962,ship
96963,deer
96964,ship
96965,bird
96966,bird
96967,truck
96968,airplane
96969,airplane
96970,airplane
96971,airplane
96972,automobile
96973,ship
96974,bird
96975,cat
96976,ship
96977,truck
96978,bird
96979,deer
96980,deer
96981,deer
96982,airplane
96983,cat
96984,ship
96985,frog
96986,deer
96987,cat
96988,deer
96989,deer
96990,airplane
96991,automobile
96992,automobile
96993,truck
96994,ship
96995,horse
96996,frog
96997,ship
96998,cat
96999,bird
97000,truck
97001,deer
97002,frog
97003,airplane
97004,truck
97005,deer
97006,truck
97007,airplane
97008,truck
97009,bird
97010,ship
97011,dog
97012,horse
97013,cat
97014,frog
97015,deer
97016,bird
97017,horse
97018,frog
97019,airplane
97020,bird
97021,cat
97022,deer
97023,bird
97024,automobile
97025,bird
97026,horse
97027,airplane
97028,airplane
97029,cat
97030,frog
97031,cat
97032,bird
97033,cat
97034,cat
97035,horse
97036,airplane
97037,cat
97038,cat
97039,dog
97040,automobile
97041,dog
97042,horse
97043,truck
97044,automobile
97045,bird
97046,frog
97047,airplane
97048,ship
97049,truck
97050,airplane
97051,frog
97052,bird
97053,dog
97054,dog
97055,cat
97056,frog
97057,horse
97058,airplane
97059,bird
97060,airplane
97061,bird
97062,bird
97063,dog
97064,horse
97065,cat
97066,bird
97067,dog
97068,horse
97069,airplane
97070,frog
97071,frog
97072,airplane
97073,ship
97074,deer
97075,cat
97076,cat
97077,automobile
97078,automobile
97079,automobile
97080,frog
97081,bird
97082,frog
97083,deer
97084,frog
97085,airplane
97086,automobile
97087,truck
97088,cat
97089,horse
97090,deer
97091,deer
97092,airplane
97093,airplane
97094,bird
97095,bird
97096,airplane
97097,automobile
97098,cat
97099,cat
97100,truck
97101,dog
97102,frog
97103,cat
97104,deer
97105,frog
97106,automobile
97107,bird
97108,deer
97109,automobile
97110,horse
97111,cat
97112,truck
97113,horse
97114,truck
97115,airplane
97116,frog
97117,frog
97118,truck
97119,cat
97120,frog
97121,bird
97122,deer
97123,cat
97124,frog
97125,airplane
97126,bird
97127,airplane
97128,cat
97129,frog
97130,airplane
97131,bird
97132,frog
97133,frog
97134,truck
97135,cat
97136,horse
97137,horse
97138,deer
97139,horse
97140,bird
97141,truck
97142,deer
97143,bird
97144,automobile
97145,truck
97146,truck
97147,cat
97148,cat
97149,airplane
97150,frog
97151,automobile
97152,horse
97153,horse
97154,cat
97155,frog
97156,dog
97157,bird
97158,dog
97159,ship
97160,horse
97161,cat
97162,airplane
97163,frog
97164,truck
97165,truck
97166,ship
97167,bird
97168,horse
97169,bird
97170,bird
97171,truck
97172,airplane
97173,frog
97174,airplane
97175,automobile
97176,frog
97177,automobile
97178,frog
97179,bird
97180,automobile
97181,airplane
97182,bird
97183,truck
97184,airplane
97185,frog
97186,ship
97187,ship
97188,ship
97189,ship
97190,truck
97191,horse
97192,deer
97193,bird
97194,automobile
97195,deer
97196,frog
97197,truck
97198,frog
97199,automobile
97200,frog
97201,horse
97202,bird
97203,cat
97204,deer
97205,cat
97206,ship
97207,frog
97208,airplane
97209,truck
97210,airplane
97211,truck
97212,automobile
97213,airplane
97214,ship
97215,frog
97216,bird
97217,deer
97218,horse
97219,deer
97220,automobile
97221,dog
97222,truck
97223,truck
97224,automobile
97225,bird
97226,bird
97227,cat
97228,airplane
97229,cat
97230,frog
97231,cat
97232,automobile
97233,ship
97234,truck
97235,frog
97236,frog
97237,frog
97238,horse
97239,frog
97240,frog
97241,cat
97242,ship
